id|user|brewery|name|abv|rating|style|country|drink_country|drink_city|drink_datetime|notes|creation_datetime|last_updated|country_iso|brew_with|brew_year|search_string
2532|1|Waldmann|Schokoladeweizen|4.5|2.5|Dunkelweizen|USA|USA|St Paul|2019-02-01 0:00:00||2019-03-13 17:22:30|2019-03-13 17:22:30|us||\N|Waldmann Schokoladeweizen Dunkelweizen USA 
2534|1|Insight|My Free 30 Day Trial of Mega Dankbot|8.6|3.1|Double IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:23:42|2019-03-13 17:23:42|us||\N|Insight My Free 30 Day Trial of Mega Dankbot Double IPA USA 
2535|1|Indeed|Rum King Neon Espresso|10.5|3.5|Imperial Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:24:47|2019-03-13 17:24:47|us||\N|Indeed Rum King Neon Espresso Imperial Stout USA 
2536|1|Beaver Island|Sweet Mississippi Milk Stout|6.5|2.3|Sweet Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:25:28|2019-03-13 17:25:28|us||\N|Beaver Island Sweet Mississippi Milk Stout Sweet Stout USA 
2538|1|Schell's|Orbital Drift|3.8|2.1|Berliner Weisse|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:26:36|2019-03-13 17:26:36|us||2016|Schell's Orbital Drift Berliner Weisse USA 
2541|1|Lupulin|Operation Cohoperation|9.8|2.4|American Strong Ale|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:28:05|2019-03-13 17:28:05|us|Drastic Measures|\N|Lupulin Operation Cohoperation American Strong Ale USA Drastic Measures
2542|1|Modist|Dreamyard|7.1|2.8|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:28:23|2019-03-13 17:28:23|us||\N|Modist Dreamyard IPA USA 
2544|1|Dangerous Man|Peach Cobbler|4.7|2.8|Fruit Beer|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:30:29|2019-03-13 17:30:29|us||\N|Dangerous Man Peach Cobbler Fruit Beer USA 
2545|1|Dangerous Man|Tangerine Vega Matcha Creamsicle|7.3|2.4|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:34:36|2019-03-13 17:34:36|us||\N|Dangerous Man Tangerine Vega Matcha Creamsicle IPA USA 
2546|1|Dangerous Man|Imperial Golden Rose|7|2.8|Golden Ale|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:35:00|2019-03-13 17:35:00|us||\N|Dangerous Man Imperial Golden Rose Golden Ale USA 
2548|1|Dangerous Man|Café Miel Russian Imperial Stout|11.1|1.7|Imperial Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:44:10|2019-03-13 17:44:10|us||\N|Dangerous Man Café Miel Russian Imperial Stout Imperial Stout USA 
2400|1|Indeed|La Peche Mode|7|3.6|Sour|USA|USA|Minneapolis|2018-12-01 0:00:00||2018-12-19 16:16:32|2019-03-13 17:47:39|us||\N|Indeed La Peche Mode Sour USA 
2551|1|Dangerous Man|Danger Light|3.8|2.3|Saison|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:48:39|2019-03-13 17:48:39|us||\N|Dangerous Man Danger Light Saison USA 
2553|1|Dangerous Man|Cream Ale|5.4|2.5|Cream Ale|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:49:13|2019-03-13 17:49:13|us||\N|Dangerous Man Cream Ale Cream Ale USA 
2557|1|Dangerous Man|Everyday Hazer|7|2.5|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:51:59|2019-03-13 17:51:59|us||\N|Dangerous Man Everyday Hazer IPA USA 
2561|1|Broken Clock|Tyrannical Monk|8.7|2.7|Abbey Tripel|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:06:21|2019-03-13 18:06:21|us||\N|Broken Clock Tyrannical Monk Abbey Tripel USA 
2563|1|Urban Growler|Cherry Rum Imperial Porter|8.6|2.8|Imperial Porter|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:08:09|2019-03-13 18:08:09|us||\N|Urban Growler Cherry Rum Imperial Porter Imperial Porter USA 
2564|1|Urban Growler|Cowbell|5|2|Cream Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:08:26|2019-03-13 18:08:26|us||\N|Urban Growler Cowbell Cream Ale USA 
2522|1|Grain Belt|Premium|4.6|2|Pale Lager|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:18:02|2020-05-12 22:19:03|us||\N|Grain Belt Premium Pale Lager USA 
2499|1|Crooked Stave|Persica|6|2.7|Sour|USA|USA|Denver|2019-01-01 0:00:00||2019-01-29 21:17:32|2019-01-29 21:17:32|us||2016|Crooked Stave Persica Sour USA 
2503|1|Blue Moon|Prickly Pear Hefeweizen|5.3|1.9|Fruit Beer|USA|USA|Denver|2019-01-01 0:00:00||2019-01-29 21:21:16|2019-01-29 21:21:16|us||\N|Blue Moon Prickly Pear Hefeweizen Fruit Beer USA 
2505|1|Blue Moon|Strawberry Rhubarb Pie|8.9|1.9|Fruit Beer|USA|USA|Denver|2019-01-01 0:00:00||2019-01-29 21:23:34|2019-01-29 21:23:34|us||\N|Blue Moon Strawberry Rhubarb Pie Fruit Beer USA 
2506|1|Blue Moon|Champagne Moon|7.8|2.7|Fruit Beer|USA|USA|Denver|2019-01-01 0:00:00||2019-01-29 21:24:29|2019-01-29 21:24:29|us||\N|Blue Moon Champagne Moon Fruit Beer USA 
2509|1|Blue Moon|Burnt Brownie Brown|5.5|1.6|Brown Ale|USA|USA|Denver|2019-01-01 0:00:00||2019-01-29 21:31:36|2019-01-29 21:31:36|us||\N|Blue Moon Burnt Brownie Brown Brown Ale USA 
2510|1|Free State|Yakimaniac IPA|7.5|2.3|IPA|USA|USA|Hays|2019-01-01 0:00:00||2019-01-29 21:33:37|2019-01-29 21:33:37|us||\N|Free State Yakimaniac IPA IPA USA 
2511|1|Free State|Wheat State Golden|5.1|2.5|Kölsch|USA|USA|Hays|2019-01-01 0:00:00||2019-01-29 21:34:04|2019-01-29 21:34:04|us||\N|Free State Wheat State Golden Kölsch USA 
2512|1|Deschutes|Da Shootz|4|2.9|Premium Lager|USA|USA|Minneapolis|2019-01-01 0:00:00||2019-02-01 3:53:51|2019-02-01 3:53:51|us||\N|Deschutes Da Shootz Premium Lager USA 
2513|1|Deschutes|Cultivateur|8|2.7|Saison|USA|USA|Minneapolis|2019-01-01 0:00:00||2019-02-01 3:54:13|2019-02-01 3:54:13|us||2017|Deschutes Cultivateur Saison USA 
25491|1|3 Fonteinen|Zwet.be|7|3.6|Porter|Belgium|USA|Berkeley|2014-09-01 0:00:00|Sour porter|2015-06-08 2:03:04|2019-02-05 17:10:36|be||\N|3 Fonteinen Zwet.be Porter Belgium 
2515|1|Baltika|6|7|2.7|Baltic Porter|Russia|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:15:51|2019-03-13 17:15:51|ru||\N|Baltika 6 Baltic Porter Russia 
2516|1|Upper Hand|Laughing Fish|4.85|2.3|Wheat Ale|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:16:05|2019-03-13 17:16:05|us||\N|Upper Hand Laughing Fish Wheat Ale USA 
2518|1|Central Waters|HHG APA|5.3|2|American Pale Ale|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:16:41|2019-03-13 17:16:41|us||\N|Central Waters HHG APA American Pale Ale USA 
2562|1|Broken Clock|Minute Man|6.6|2.4|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:06:35|2019-03-13 18:06:35|us||\N|Broken Clock Minute Man IPA USA 
2523|1|Schell's|Solar Evolution|7|1.7|Flanders Sour|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:18:23|2019-03-13 17:18:38|us||2017|Schell's Solar Evolution Flanders Sour USA 
2525|1|Bald Man|Dark Side of the Moon|5.9|3.2|Porter|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:19:14|2019-03-13 17:19:14|us||\N|Bald Man Dark Side of the Moon Porter USA 
2526|1|La Trappe|Puur|4.7|3|Belgian Ale|Netherlands|USA|St Paul|2019-02-01 0:00:00||2019-03-13 17:19:49|2019-03-13 17:19:49|nl||\N|La Trappe Puur Belgian Ale Netherlands 
2530|1|Waldmann|Pilsener|4.5|2.2|Pilsener|USA|USA|St Paul|2019-02-01 0:00:00||2019-03-13 17:21:53|2019-03-13 17:21:53|us||\N|Waldmann Pilsener Pilsener USA 
2533|1|Waldmann|Wiener|5|2.8|Vienna|USA|USA|St Paul|2019-02-01 0:00:00||2019-03-13 17:22:47|2019-03-13 17:22:47|us||\N|Waldmann Wiener Vienna USA 
2539|1|Epic|Hopulent IPA|8.8|2.8|Double IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:27:09|2019-03-13 17:27:20|us||\N|Epic Hopulent IPA Double IPA USA 
2540|1|Indeed|Flavorwave|6.2|2.5|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:27:33|2019-03-13 17:27:33|us||\N|Indeed Flavorwave IPA USA 
2547|1|Dangerous Man|Boysenberry Sour|7.1|2.6|Sour|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:35:41|2019-03-13 17:35:41|us||\N|Dangerous Man Boysenberry Sour Sour USA 
2549|1|Dangerous Man|Baltic Porter|7|3.2|Baltic Porter|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:44:33|2019-03-13 17:44:33|us||\N|Dangerous Man Baltic Porter Baltic Porter USA 
2550|1|Dangerous Man|Almond Latte Double Stout|8|3|Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:45:26|2019-03-13 17:45:26|us||\N|Dangerous Man Almond Latte Double Stout Stout USA 
2398|1|Great Divide|Wood Werks Belgian-Style Sour|9.3|3.6|Sour|USA|USA|Minneapolis|2018-12-01 0:00:00||2018-12-19 16:15:57|2019-03-13 17:47:24|us||\N|Great Divide Wood Werks Belgian-Style Sour Sour USA 
2552|1|Dangerous Man|Kölsch|5.3|2.7|Kölsch|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:49:00|2019-03-13 17:49:00|us||\N|Dangerous Man Kölsch Kölsch USA 
2554|1|Dangerous Man|Grapefruit Brut IPA|6.3|2.6|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:49:43|2019-03-13 17:49:43|us||\N|Dangerous Man Grapefruit Brut IPA IPA USA 
2555|1|Dangerous Man|House IPA|7.9|2.9|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:49:57|2019-03-13 17:49:57|us||\N|Dangerous Man House IPA IPA USA 
2556|1|Dangerous Man|Kinda Colada|7.6|2.2|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:51:08|2019-03-13 17:51:08|us||\N|Dangerous Man Kinda Colada IPA USA 
2558|1|Beaver Island|Ripple|4.8|2.5|Kölsch|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:52:41|2019-03-13 17:52:41|us||\N|Beaver Island Ripple Kölsch USA 
2560|1|Modist|Double Sun Protection Factor|8.2|2.8|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:05:11|2019-03-13 18:05:11|us|Portage|\N|Modist Double Sun Protection Factor IPA USA Portage
2565|1|Boathouse Brothers|Snapped Line|9.5|2.6|Black IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:12:13|2019-03-13 18:12:13|us||\N|Boathouse Brothers Snapped Line Black IPA USA 
2566|1|Boathouse Brothers|Mild Tantrum|5.5|2.9|Brown Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:12:59|2019-03-13 18:12:59|us||\N|Boathouse Brothers Mild Tantrum Brown Ale USA 
2568|1|Bank|Hop Lab|7.2|2.4|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:33:11|2019-03-13 18:33:11|us||\N|Bank Hop Lab IPA USA 
2569|1|Bank|Blood Money|7.2|2.4|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:34:00|2019-03-13 18:34:00|us||\N|Bank Blood Money IPA USA 
2571|1|Dual Citizen|Barrel-Aged Cromwell|8|3|Baltic Porter|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:37:24|2019-03-13 18:37:24|us||\N|Dual Citizen Barrel-Aged Cromwell Baltic Porter USA 
2572|1|Grand Round|E. Nigma|6.9|2.8|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:38:05|2019-03-13 18:38:05|us||\N|Grand Round E. Nigma IPA USA 
2537|1|56 Brewing|Sexy Beach|7.7|2.5|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 17:25:56|2020-05-12 21:56:22|us||\N|56 Brewing Sexy Beach IPA USA 
2567|1|Boathouse Brothers|Dough-Sea-Doh|6.8|2.1|Golden Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:27:18|2019-03-13 18:27:18|us||\N|Boathouse Brothers Dough-Sea-Doh Golden Ale USA 
2616|1|Beachwood|Strawberry Provence|6.9|3.5|Lambic|USA|USA|Pleasanton|2019-03-01 0:00:00||2019-04-12 16:17:41|2019-04-12 16:17:55|us||\N|Beachwood Strawberry Provence Lambic USA 
2570|1|Dual Citizen|Quincy|7.5|2.2|Sour|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:36:03|2019-03-13 18:36:17|us||\N|Dual Citizen Quincy Sour USA 
2573|1|Grand Round|Alien Candy|5|2.4|Sweet Stout|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:38:32|2019-03-13 18:38:32|us||\N|Grand Round Alien Candy Sweet Stout USA 
2574|1|OMNI|Léon|10.5|2.9|Imperial Stout|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:39:25|2019-03-13 18:39:25|us||\N|OMNI Léon Imperial Stout USA 
2575|1|OMNI|It's Like That|8|2.9|Double IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:39:42|2019-03-13 18:39:42|us||\N|OMNI It's Like That Double IPA USA 
2576|1|Flat Earth|Wassail Spiced Belgian|5.2|3.1|Spice|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:41:04|2019-03-13 18:41:04|us||\N|Flat Earth Wassail Spiced Belgian Spice USA 
2579|1|Wabasha|The Rev Belgian Quad|10|2.5|Quadrupel|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:12:43|2019-03-13 19:12:54|us||\N|Wabasha The Rev Belgian Quad Quadrupel USA 
2580|1|Wabasha|Cathedral Porter|4.1|3.3|Porter|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:13:41|2019-03-13 19:13:41|us||\N|Wabasha Cathedral Porter Porter USA 
2582|1|Back Channel|Class 100|10.4|3.4|Scotch Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:26:21|2019-03-13 19:26:21|us|Falling Knife|\N|Back Channel Class 100 Scotch Ale USA Falling Knife
2583|1|Back Channel|Money Baby|7.25|3|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:26:35|2019-03-13 19:26:35|us||\N|Back Channel Money Baby IPA USA 
2618|1|Rare Barrel|TRB Take 3|6.5|2.4|IPA|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:21:35|2019-04-12 16:21:35|us||\N|Rare Barrel TRB Take 3 IPA USA 
2581|1|Back Channel|King of the Wring|11.25|3.4|Imperial Stout|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:14:02|2019-03-13 19:26:51|us||\N|Back Channel King of the Wring Imperial Stout USA 
2586|1|Copper Trail|Indigo Wheat|5.5|2.3|Wheat Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:49:00|2019-03-13 19:49:00|us||\N|Copper Trail Indigo Wheat Wheat Ale USA 
2588|1|Copper Trail|SmashWerks|5.8|2.7|American Pale Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:50:02|2019-03-13 19:50:02|us||\N|Copper Trail SmashWerks American Pale Ale USA 
2592|1|Rustech|Sweet Inferno|5.6|2.8|Wheat Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:52:03|2019-03-13 19:52:03|us||\N|Rustech Sweet Inferno Wheat Ale USA 
2593|1|Rustech|Blue Polar|5.3|2.3|Cream Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:52:40|2019-03-13 19:52:40|us||\N|Rustech Blue Polar Cream Ale USA 
2594|1|Canal Park|Broken Auger Dubbel|7.4|2.9|Abbey Dubbel|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:53:06|2019-03-13 19:53:06|us||\N|Canal Park Broken Auger Dubbel Abbey Dubbel USA 
2595|1|Canal Park|Neoprenanzug Malfünction with Orange|5.5|3.1|Kristallweizen|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:53:28|2019-03-13 19:53:28|us||\N|Canal Park Neoprenanzug Malfünction with Orange Kristallweizen USA 
2596|1|Schram|Dirty-Up Blonde Ale|5|2.3|Golden Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:53:54|2019-03-13 19:53:54|us||\N|Schram Dirty-Up Blonde Ale Golden Ale USA 
2597|1|Schram|Runway Red|5.9|2.3|Amber Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:54:04|2019-03-13 19:54:04|us||\N|Schram Runway Red Amber Ale USA 
2598|1|Schram|Mocha Monkey|4.8|2.8|Spice|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:54:22|2019-03-13 19:54:22|us||\N|Schram Mocha Monkey Spice USA 
2599|1|Clutch|Straight 8|7|2.4|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:55:27|2019-03-13 19:55:27|us||\N|Clutch Straight 8 IPA USA 
2601|1|Clutch|Sweet Jane|4.5|2.7|Sweet Stout|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:56:31|2019-03-13 19:56:31|us||\N|Clutch Sweet Jane Sweet Stout USA 
2603|1|Surly|Tiramisu Funeral Bar|10.2|3|Imperial Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 19:59:07|2019-03-13 19:59:07|us||\N|Surly Tiramisu Funeral Bar Imperial Stout USA 
2604|1|Fuller's|Vintage Ale|8.5|2.8|English Strong Ale|England|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 19:59:40|2019-03-13 19:59:40|gb||2009|Fuller's Vintage Ale English Strong Ale England 
2606|1|Stoneyard|Strike That, Reverse It|6.5|3.6|IPA|USA|USA|Rochester|2019-02-01 0:00:00||2019-03-13 20:00:52|2019-03-13 20:00:52|us||\N|Stoneyard Strike That, Reverse It IPA USA 
2610|1|Blacklist|Or de Belgique|9.5|2.4|Belgian Ale|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:01:33|2019-04-12 16:01:33|us||\N|Blacklist Or de Belgique Belgian Ale USA 
2611|1|Fair State|Mirror Universe|7|2.7|IPA|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:01:59|2019-04-12 16:01:59|us||\N|Fair State Mirror Universe IPA USA 
2289|1|Põhjala|Italobänger|12.5|2|Imperial Stout|Estonia|USA|Pleasanton|2018-10-01 0:00:00||2018-11-01 2:05:47|2019-04-12 16:26:53|ee||\N|Põhjala Italobänger Imperial Stout Estonia 
2623|1|Cellarmaker|Lost Wisdom|5.9|3.3|Saison|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:23:48|2019-04-12 16:23:48|us||\N|Cellarmaker Lost Wisdom Saison USA 
2629|1|Lynlake|Dirty Magic|6.5|2.8|Bock|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:36:04|2019-04-12 16:36:04|us||\N|Lynlake Dirty Magic Bock USA 
2630|1|Lynlake|Tractor Beam|4.4|3.1|Sour|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:37:08|2019-04-12 16:37:08|us||\N|Lynlake Tractor Beam Sour USA 
2633|1|Lynlake|Peanut Butter Tradesman|5.5|2.3|Porter|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:40:42|2019-04-12 16:40:42|us||\N|Lynlake Peanut Butter Tradesman Porter USA 
2638|1|Modist|False Pattern|5.5|2.1|American Pale Ale|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:46:25|2019-04-12 16:46:25|us||\N|Modist False Pattern American Pale Ale USA 
2640|1|Mahou|Maestra Dunkel|6.1|2.7|Dunkel|Spain|Spain|Madrid|2019-03-01 0:00:00||2019-04-12 16:48:39|2019-04-12 16:48:39|es||\N|Mahou Maestra Dunkel Dunkel Spain 
2625|1|Boom Island|Brimstone Triple|9.5|2.3|Abbey Tripel|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:25:34|2019-07-07 2:58:11|us||\N|Boom Island Brimstone Triple Abbey Tripel USA 
2577|1|Flat Earth|Timut Peppercorn Angry Planet|6|3|American Pale Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:43:07|2019-03-13 18:43:07|us||\N|Flat Earth Timut Peppercorn Angry Planet American Pale Ale USA 
2578|1|Flat Earth|Winter Spice Porter|6.5|2.7|Porter|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 18:43:54|2019-03-13 18:43:54|us||\N|Flat Earth Winter Spice Porter Porter USA 
2584|1|Big Axe|Milk Stout|5.8|2.6|Sweet Stout|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:33:03|2019-03-13 19:33:03|us||\N|Big Axe Milk Stout Sweet Stout USA 
2589|1|Klockow|Decima|10|2.8|Brown Ale|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:51:00|2019-03-13 19:51:00|us||\N|Klockow Decima Brown Ale USA 
2590|1|Klockow|Supply Line|6.2|2.7|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:51:11|2019-03-13 19:51:11|us||\N|Klockow Supply Line IPA USA 
2591|1|Rustech|Sniper|7.3|2.5|IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:51:29|2019-03-13 19:51:29|us||\N|Rustech Sniper IPA USA 
2600|1|Clutch|Exhaustdead|7|2.3|Black IPA|USA|USA|Falcon Heights|2019-02-01 0:00:00||2019-03-13 19:55:52|2019-03-13 19:55:52|us||\N|Clutch Exhaustdead Black IPA USA 
2602|1|Surly|Logical Rift|7.5|2.6|IPA|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 19:57:21|2019-03-13 19:57:33|us||\N|Surly Logical Rift IPA USA 
1259|1|Surly|Cacao Bender|5.5|3.1|Brown Ale|USA|USA|Minneapolis|2017-06-01 0:00:00||2017-06-28 3:58:07|2019-03-13 19:58:01|us||\N|Surly Cacao Bender Brown Ale USA 
2605|1|Dogfish Head|Wood-Aged Bitches Brew|9|3|Imperial Stout|USA|USA|Minneapolis|2019-02-01 0:00:00||2019-03-13 20:00:08|2019-03-13 20:00:08|us||\N|Dogfish Head Wood-Aged Bitches Brew Imperial Stout USA 
2607|1|Genesee|Schwartzbier|5.4|1.7|Schwarzbier|USA|USA|Rochester|2019-02-01 0:00:00||2019-03-13 20:01:10|2019-03-13 20:01:10|us||\N|Genesee Schwartzbier Schwarzbier USA 
2608|1|Inbound|Contains Nuts|5.4|3.5|Sweet Stout|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 15:59:56|2019-04-12 15:59:56|us||\N|Inbound Contains Nuts Sweet Stout USA 
2609|1|Insight|Gravity Well|12|2.8|Imperial Stout|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:00:55|2019-04-12 16:00:55|us||\N|Insight Gravity Well Imperial Stout USA 
2612|1|Mankato|Leaf Raker|6.9|2.7|Brown Ale|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:02:12|2019-04-12 16:02:12|us||\N|Mankato Leaf Raker Brown Ale USA 
2614|1|Kizakura|White Yuzu|5|2.9|Belgian White|Japan|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:05:52|2019-04-12 16:05:52|jp||\N|Kizakura White Yuzu Belgian White Japan 
2615|1|Bagby|Lion's Pride|9.5|3.6|Old Ale|USA|USA|Pleasanton|2019-03-01 0:00:00||2019-04-12 16:15:48|2019-04-12 16:15:48|us|Nickel|\N|Bagby Lion's Pride Old Ale USA Nickel
2617|1|Beachwood|Come in Grape, Your Time is Up|8.5|2.8|Sour|USA|USA|Pleasanton|2019-03-01 0:00:00||2019-04-12 16:19:07|2019-04-12 16:19:24|us||\N|Beachwood Come in Grape, Your Time is Up Sour USA 
2619|1|Modern Times|DDH Open Quickly in Portland|8|3.8|IPA|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:22:13|2019-04-12 16:22:13|us||\N|Modern Times DDH Open Quickly in Portland IPA USA 
2620|1|Modern Times|Probability Engine|11|3.5|Imperial Stout|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:22:59|2019-04-12 16:22:59|us||\N|Modern Times Probability Engine Imperial Stout USA 
2621|1|Cellarmaker|Mo' Simcoe|6.9|2.7|IPA|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:23:17|2019-04-12 16:23:17|us||\N|Cellarmaker Mo' Simcoe IPA USA 
2622|1|Modern Times|Avatar of Might|9.5|3.6|Double IPA|USA|USA|Berkeley|2019-03-01 0:00:00||2019-04-12 16:23:32|2019-04-12 16:23:32|us||\N|Modern Times Avatar of Might Double IPA USA 
2624|1|Rare Barrel|Avec des Amis|9.4|3.8|Sour|USA|USA|Oakland|2019-03-01 0:00:00||2019-04-12 16:24:39|2019-04-12 16:24:39|us|Side Project|2018|Rare Barrel Avec des Amis Sour USA Side Project
2626|1|Insight|Taming the Devil's Companion|5.3|2.7|Porter|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:25:49|2019-04-12 16:25:49|us||\N|Insight Taming the Devil's Companion Porter USA 
2627|1|De Proefbrouwerij|Zwart Black Star|8|3.6|Old Ale|Belgium|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:26:25|2019-04-12 16:26:25|be|Surly|\N|De Proefbrouwerij Zwart Black Star Old Ale Belgium Surly
2628|1|Surly|Sound Into Color|7.7|2.2|Sour|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:34:47|2019-04-12 16:34:47|us||\N|Surly Sound Into Color Sour USA 
2631|1|Lynlake|Master of Puppets|12.4|3.6|Imperial Stout|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:37:54|2019-04-12 16:37:54|us||\N|Lynlake Master of Puppets Imperial Stout USA 
2632|1|Lynlake|Shaggin' Wagon|4.4|3.4|Sour|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:38:47|2019-04-12 16:38:47|us||\N|Lynlake Shaggin' Wagon Sour USA 
2635|1|Lynlake|Dapper Duke|5.5|1.8|Bitter|USA|USA|Minneapolis|2019-03-01 0:00:00||2019-04-12 16:42:12|2019-04-12 16:42:12|us||\N|Lynlake Dapper Duke Bitter USA 
